season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2050/51,human-elliot-vance,Elliot Vance,75,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,59,59,58,84,3,81,99,0,100,5,1,4,20,0,0,0,No main draw win,0,0,0,15200,12,172,72,100,41.86046511627907,0,0,984000,"{""matches"":172,""wins"":72,""losses"":100,""draws"":0,""winPercentage"":41.86046511627907,""eventsEntered"":100,""titles"":0,""finals"":6,""prizeMoney"":984000,""points"":499}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":172,""wins"":72,""losses"":100,""draws"":0,""winPercentage"":41.86046511627907,""eventsEntered"":100,""titles"":0,""finals"":6,""prizeMoney"":984000,""points"":499}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,1,0,0,0,0,false,,amateur,senior,,,true,true,
2050/51,wp-dylan-forster,Dylan Forster,48,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,25,,,,,1,0,90,90,89,92,80,94,54,42,63,9,5,4,55.55555555555556,0,,,,,,,121695,756,232,151,81,65.08620689655173,0,0,3900958,"{""matches"":232,""wins"":151,""losses"":81,""draws"":0,""winPercentage"":65.08620689655173,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3900958,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,242812,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2050/51,wp-adrian-janssen,Adrian Janssen,46,NIR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,1,,,,,2,0,91,91,91,93,82,96,62,48,58,12,8,4,66.66666666666666,0,,,,,,,185000,1150,245,171,74,69.79591836734694,1,0,2791477,"{""matches"":245,""wins"":171,""losses"":74,""draws"":0,""winPercentage"":69.79591836734694,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":2791477,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,16,370000,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-adrian-petrov,Adrian Petrov,52,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,2,,,,,3,0,91,91,89,94,79,92,54,60,66,13,8,5,61.53846153846154,0,,,,,,,184711,1148,323,222,101,68.73065015479877,1,0,4228119,"{""matches"":323,""wins"":222,""losses"":101,""draws"":0,""winPercentage"":68.73065015479877,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":4228119,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,16,369422,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes,Arlo Dawes,39,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,3,,,,,4,0,92,92,93,96,86,99,67,34,65,11,7,4,63.63636363636363,0,,,,,,,165922,1031,281,205,76,72.95373665480427,1,0,4052371,"{""matches"":281,""wins"":205,""losses"":76,""draws"":0,""winPercentage"":72.95373665480427,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":4052371,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,7,16,368844,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-a,Arlo Dawes A,39,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,5,5,5,4,,,,,5,0,92,92,93,97,86,99,71,36,69,12,8,4,66.66666666666666,0,,,,,,,184133,1145,270,191,79,70.74074074074073,3,0,4083591,"{""matches"":270,""wins"":191,""losses"":79,""draws"":0,""winPercentage"":70.74074074074073,""eventsEntered"":0,""titles"":3,""finals"":0,""prizeMoney"":4083591,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,16,442266,,1,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-b,Arlo Dawes B,36,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,6,6,6,5,,,,,6,0,92,92,94,96,87,99,71,32,64,12,8,4,66.66666666666666,0,,,,,,,183844,1143,244,177,67,72.54098360655738,2,0,3618201,"{""matches"":244,""wins"":177,""losses"":67,""draws"":0,""winPercentage"":72.54098360655738,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":3618201,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,349188,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-c,Arlo Dawes C,36,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,7,7,7,6,,,,,7,0,91,91,93,95,86,99,71,32,64,12,8,4,66.66666666666666,0,,,,,,,183555,1141,227,163,64,71.80616740088107,2,0,3612999,"{""matches"":227,""wins"":163,""losses"":64,""draws"":0,""winPercentage"":71.80616740088107,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":3612999,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,348610,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-d,Arlo Dawes D,36,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,8,8,8,7,,,,,8,0,91,91,93,95,86,99,71,32,64,12,8,4,66.66666666666666,0,,,,,,,183266,1139,227,163,64,71.80616740088107,2,0,3589297,"{""matches"":227,""wins"":163,""losses"":64,""draws"":0,""winPercentage"":71.80616740088107,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":3589297,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,348032,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-e,Arlo Dawes E,34,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,9,9,9,8,,,,,9,0,91,91,93,95,87,99,71,30,60,12,8,4,66.66666666666666,0,,,,,,,182977,1137,220,156,64,70.9090909090909,2,0,2980524,"{""matches"":220,""wins"":156,""losses"":64,""draws"":0,""winPercentage"":70.9090909090909,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":2980524,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,347454,,0,false,,mainTour,mainTour,,,true,true,
2050/51,wp-arlo-dawes-f,Arlo Dawes F,31,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,10,10,10,9,,,,,10,0,91,91,93,94,88,99,71,30,57,12,8,4,66.66666666666666,0,,,,,,,182688,1136,203,145,58,71.42857142857143,2,0,2392571,"{""matches"":203,""wins"":145,""losses"":58,""draws"":0,""winPercentage"":71.42857142857143,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":2392571,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,346876,,0,false,,mainTour,mainTour,,,true,true,
