season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2042/43,human-elliot-vance,Elliot Vance,67,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,2,999,0,62,62,61,82,16,84,99,0,100,9,5,4,55.55555555555556,0,0,0,No main draw win,0,0,0,73600,27,119,51,68,42.857142857142854,0,0,724800,"{""matches"":119,""wins"":51,""losses"":68,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":68,""titles"":0,""finals"":5,""prizeMoney"":724800,""points"":356}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":119,""wins"":51,""losses"":68,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":68,""titles"":0,""finals"":5,""prizeMoney"":724800,""points"":356}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,5,0,0,0,0,false,,amateur,senior,,,true,true,
2042/43,wp-niall-petrov,Niall Petrov,42,SWE,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,93,,,,,1,0,87,87,87,87,81,94,51,24,51,6,2,4,33.33333333333333,0,,,,,,,45672,284,110,57,53,51.81818181818182,0,0,1761341,"{""matches"":110,""wins"":57,""losses"":53,""draws"":0,""winPercentage"":51.81818181818182,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1761341,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,93367,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2042/43,wp-harris-urban,Harris Urban,43,GER,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,55,,,,,2,0,88,88,88,89,81,95,57,31,54,8,4,4,50,0,,,,,,,95969,597,152,90,62,59.210526315789465,0,0,2427452,"{""matches"":152,""wins"":90,""losses"":62,""draws"":0,""winPercentage"":59.210526315789465,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2427452,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,10,229227,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2042/43,wp-hamza-petrov,Hamza Petrov,43,AUS,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,54,,,,,3,0,88,88,88,90,81,95,57,31,56,8,4,4,50,0,,,,,,,96547,600,164,98,66,59.756097560975604,0,0,2706925,"{""matches"":164,""wins"":98,""losses"":66,""draws"":0,""winPercentage"":59.756097560975604,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2706925,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,9,212172,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2042/43,wp-bartosz-urban,Bartosz Urban,39,ITA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,21,,,,,4,0,90,90,91,93,84,99,69,30,60,10,7,3,70,0,,,,,,,161008,1001,195,137,58,70.25641025641025,0,0,3559714,"{""matches"":195,""wins"":137,""losses"":58,""draws"":0,""winPercentage"":70.25641025641025,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3559714,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,7,13,303516,,0,false,,mainTour,mainTour,,,true,true,
2042/43,wp-mateo-yates,Mateo Yates,41,ESP,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,5,5,5,84,,,,,5,0,87,87,88,88,81,95,56,26,50,7,3,4,42.857142857142854,0,,,,,,,66484,413,109,60,49,55.04587155963303,0,0,1717438,"{""matches"":109,""wins"":60,""losses"":49,""draws"":0,""winPercentage"":55.04587155963303,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1717438,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,135281,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2042/43,wp-tobias-yates,Tobias Yates,39,NED,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,6,6,6,117,,,,,6,0,85,85,86,85,81,95,57,16,48,5,2,3,40,0,,,,,,,40469,252,105,51,54,48.57142857142857,0,0,1494983,"{""matches"":105,""wins"":51,""losses"":54,""draws"":0,""winPercentage"":48.57142857142857,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1494983,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,81805,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2042/43,wp-dylan-forster,Dylan Forster,40,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,7,7,7,29,,,,,7,0,89,89,90,91,83,99,65,26,56,8,5,3,62.5,0,,,,,,,121695,756,159,110,49,69.18238993710692,0,0,2912077,"{""matches"":159,""wins"":110,""losses"":49,""draws"":0,""winPercentage"":69.18238993710692,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2912077,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,11,261890,,0,false,,mainTour,mainTour,,,true,true,
2042/43,wp-joel-forster,Joel Forster,43,ENG,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,8,8,8,59,,,,,8,0,87,87,87,88,80,94,59,34,52,9,5,4,55.55555555555556,0,,,,,,,113023,703,153,88,65,57.51633986928104,0,0,2310931,"{""matches"":153,""wins"":88,""losses"":65,""draws"":0,""winPercentage"":57.51633986928104,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2310931,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,9,207836,,0,false,,mainTour,mainTour,,,true,true,
2042/43,wp-oskar-iqbal,Oskar Iqbal,43,CAN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,9,9,9,104,,,,,9,0,85,85,85,85,78,92,54,29,49,7,3,4,42.857142857142854,0,,,,,,,62438,388,112,58,54,51.78571428571429,0,0,1657403,"{""matches"":112,""wins"":58,""losses"":54,""draws"":0,""winPercentage"":51.78571428571429,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1657403,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,108110,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2042/43,wp-gareth-drayton,Gareth Drayton,44,POL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,10,11,10,53,,,,,11,1,87,87,87,88,79,92,56,39,54,10,5,5,50,0,,,,,,,115625,719,159,99,60,62.264150943396224,0,0,2611836,"{""matches"":159,""wins"":99,""losses"":60,""draws"":0,""winPercentage"":62.264150943396224,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2611836,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,231828,,0,false,,mainTour,mainTour,,,true,true,
