season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2045/46,human-elliot-vance,Elliot Vance,70,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,60,60,60,83,10,82,99,0,100,6,2,4,33.33333333333333,0,0,0,No main draw win,0,0,0,24000,15,140,60,80,42.857142857142854,0,0,846400,"{""matches"":140,""wins"":60,""losses"":80,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":80,""titles"":0,""finals"":6,""prizeMoney"":846400,""points"":412}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":140,""wins"":60,""losses"":80,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":80,""titles"":0,""finals"":6,""prizeMoney"":846400,""points"":412}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,2,0,0,0,0,false,,amateur,senior,,,true,true,
2045/46,wp-bartosz-urban,Bartosz Urban,42,ITA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,1,2,1,22,,,,,2,1,91,91,91,94,84,99,63,29,63,8,5,3,62.5,0,,,,,,,123430,767,223,156,67,69.95515695067265,0,0,4004293,"{""matches"":223,""wins"":156,""losses"":67,""draws"":0,""winPercentage"":69.95515695067265,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":4004293,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,12,283860,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2045/46,wp-tobias-yates,Tobias Yates,42,NED,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,2,3,2,120,,,,,3,1,85,85,85,84,79,91,46,22,49,5,1,4,20,0,,,,,,,21680,135,123,57,66,46.34146341463415,0,0,1617257,"{""matches"":123,""wins"":57,""losses"":66,""draws"":0,""winPercentage"":46.34146341463415,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1617257,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,1,3,63305,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2045/46,wp-dylan-forster,Dylan Forster,43,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,3,5,3,29,,,,,5,2,90,90,90,92,83,97,59,34,58,9,5,4,55.55555555555556,0,,,,,,,121406,755,186,125,61,67.20430107526882,0,0,3276006,"{""matches"":186,""wins"":125,""losses"":61,""draws"":0,""winPercentage"":67.20430107526882,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3276006,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,242523,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2045/46,wp-samir-kovacs,Samir Kovacs,42,GER,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,4,6,4,118,,,,,6,2,85,85,85,85,79,93,54,21,48,5,2,3,40,0,,,,,,,40758,253,122,57,65,46.72131147540984,0,0,1513506,"{""matches"":122,""wins"":57,""losses"":65,""draws"":0,""winPercentage"":46.72131147540984,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1513506,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,101461,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2045/46,wp-zac-rossi,Zac Rossi,41,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,5,7,5,128,,,,,7,2,84,84,85,84,78,92,56,26,47,7,3,4,42.857142857142854,0,,,,,,,55789,347,125,53,72,42.4,0,0,1291896,"{""matches"":125,""wins"":53,""losses"":72,""draws"":0,""winPercentage"":42.4,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1291896,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,4,74578,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2045/46,wp-lorenzo-olsen,Lorenzo Olsen,43,JPN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,6,8,6,79,,,,,8,2,87,87,87,87,81,95,53,23,51,5,2,3,40,0,,,,,,,51742,322,135,77,58,57.03703703703704,0,0,2015599,"{""matches"":135,""wins"":77,""losses"":58,""draws"":0,""winPercentage"":57.03703703703704,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2015599,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,123140,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2045/46,wp-ilyas-quinnell,Ilyas Quinnell,43,FRA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,7,9,7,64,,,,,9,2,87,87,87,89,80,94,59,34,55,9,5,4,55.55555555555556,0,,,,,,,111867,695,186,112,74,60.215053763440864,0,0,2794268,"{""matches"":186,""wins"":112,""losses"":74,""draws"":0,""winPercentage"":60.215053763440864,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2794268,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,225469,,0,false,,mainTour,mainTour,,,true,true,
2045/46,wp-ivan-madsen,Ivan Madsen,43,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,8,10,8,65,,,,,10,2,87,87,87,88,80,93,55,35,54,9,4,5,44.44444444444444,0,,,,,,,93078,579,185,110,75,59.45945945945946,0,0,2746004,"{""matches"":185,""wins"":110,""losses"":75,""draws"":0,""winPercentage"":59.45945945945946,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2746004,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,9,206391,,0,false,,mainTour,mainTour,,,true,true,
2045/46,wp-niall-xu,Niall Xu,41,THA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,9,11,9,100,,,,,11,2,86,86,87,87,80,95,59,22,49,6,3,3,50,0,,,,,,,63883,397,127,70,57,55.118110236220474,0,0,1733717,"{""matches"":127,""wins"":70,""losses"":57,""draws"":0,""winPercentage"":55.118110236220474,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1733717,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,130367,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2045/46,wp-yusuf-costa,Yusuf Costa,41,JPN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,10,12,10,127,,,,,12,2,83,83,84,83,77,90,52,23,46,6,2,4,33.33333333333333,0,,,,,,,37578,234,127,55,72,43.30708661417323,0,0,1248244,"{""matches"":127,""wins"":55,""losses"":72,""draws"":0,""winPercentage"":43.30708661417323,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1248244,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,75156,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
