season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2037/38,human-elliot-vance,Elliot Vance,62,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,65,65,63,82,29,87,99,0,100,8,4,4,50,0,0,0,No main draw win,0,0,0,64800,26,81,33,48,40.74074074074074,0,0,458400,"{""matches"":81,""wins"":33,""losses"":48,""draws"":0,""winPercentage"":40.74074074074074,""eventsEntered"":48,""titles"":0,""finals"":2,""prizeMoney"":458400,""points"":238}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":81,""wins"":33,""losses"":48,""draws"":0,""winPercentage"":40.74074074074074,""eventsEntered"":48,""titles"":0,""finals"":2,""prizeMoney"":458400,""points"":238}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,4,0,0,0,0,false,,amateur,senior,,,true,true,
2037/38,wp-vincent-lombardi,Vincent Lombardi,40,POL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,118,,,,,1,0,88,88,89,89,83,96,55,21,52,6,2,4,33.33333333333333,0,,,,,,,40469,252,93,48,45,51.61290322580645,2,0,1294557,"{""matches"":93,""wins"":48,""losses"":45,""draws"":0,""winPercentage"":51.61290322580645,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1294557,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,81516,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2037/38,wp-reuben-nakamura,Reuben Nakamura,42,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,98,,,,,2,0,88,88,88,89,82,96,57,27,52,7,3,4,42.857142857142854,0,,,,,,,63305,394,88,46,42,52.27272727272727,2,0,1401741,"{""matches"":88,""wins"":46,""losses"":42,""draws"":0,""winPercentage"":52.27272727272727,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1401741,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,110133,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2037/38,wp-kaito-nakamura,Kaito Nakamura,43,NIR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,66,,,,,3,0,90,90,90,92,83,97,59,31,55,8,4,4,50,0,,,,,,,92789,577,110,65,45,59.09090909090909,2,0,1783023,"{""matches"":110,""wins"":65,""losses"":45,""draws"":0,""winPercentage"":59.09090909090909,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1783023,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,7,166789,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2037/38,wp-yannick-otero,Yannick Otero,43,ENG,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,123,,,,,4,0,85,85,85,84,79,91,45,23,47,5,1,4,20,0,,,,,,,20523,128,84,38,46,45.23809523809524,0,0,1189079,"{""matches"":84,""wins"":38,""losses"":46,""draws"":0,""winPercentage"":45.23809523809524,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1189079,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,1,2,41046,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2037/38,wp-pavel-verma,Pavel Verma,40,BRA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,5,6,5,95,,,,,6,1,86,86,87,86,81,94,53,21,47,6,2,4,33.33333333333333,0,,,,,,,45961,286,73,39,34,53.42465753424658,0,0,1293670,"{""matches"":73,""wins"":39,""losses"":34,""draws"":0,""winPercentage"":53.42465753424658,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1293670,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,93656,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2037/38,wp-niall-petrov,Niall Petrov,37,SWE,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,6,7,6,86,,,,,7,1,87,87,88,88,83,97,59,19,48,7,3,4,42.857142857142854,0,,,,,,,67352,419,81,45,36,55.55555555555556,0,0,1485865,"{""matches"":81,""wins"":45,""losses"":36,""draws"":0,""winPercentage"":55.55555555555556,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1485865,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,117360,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2037/38,wp-yusuf-verma,Yusuf Verma,40,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,7,8,7,126,,,,,8,1,84,84,85,84,79,92,53,21,46,6,2,4,33.33333333333333,0,,,,,,,38156,237,80,37,43,46.25,0,0,1083612,"{""matches"":80,""wins"":37,""losses"":43,""draws"":0,""winPercentage"":46.25,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1083612,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,76312,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2037/38,wp-malik-drayton,Malik Drayton,40,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,8,9,8,77,,,,,9,1,87,87,88,88,82,96,60,21,48,6,3,3,50,0,,,,,,,70531,438,84,49,35,58.333333333333336,0,0,1474579,"{""matches"":84,""wins"":49,""losses"":35,""draws"":0,""winPercentage"":58.333333333333336,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1474579,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,141062,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2037/38,wp-harris-urban,Harris Urban,38,GER,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,9,10,9,52,,,,,10,1,87,87,88,88,82,96,64,26,50,9,5,4,55.55555555555556,0,,,,,,,114758,713,109,67,42,61.46788990825688,0,0,1894421,"{""matches"":109,""wins"":67,""losses"":42,""draws"":0,""winPercentage"":61.46788990825688,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1894421,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,230672,,0,false,,mainTour,mainTour,,,true,true,
2037/38,wp-hamza-petrov,Hamza Petrov,38,AUS,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,10,11,10,48,,,,,11,1,87,87,88,89,82,96,66,29,51,10,6,4,60,0,,,,,,,134414,836,120,74,46,61.66666666666667,0,0,2150768,"{""matches"":120,""wins"":74,""losses"":46,""draws"":0,""winPercentage"":61.66666666666667,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2150768,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,6,11,251484,,0,false,,mainTour,mainTour,,,true,true,
