season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2038/39,human-elliot-vance,Elliot Vance,63,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,65,65,63,82,27,87,99,0,100,7,3,4,42.857142857142854,0,0,0,No main draw win,0,0,0,56000,22,88,36,52,40.909090909090914,0,0,514400,"{""matches"":88,""wins"":36,""losses"":52,""draws"":0,""winPercentage"":40.909090909090914,""eventsEntered"":52,""titles"":0,""finals"":3,""prizeMoney"":514400,""points"":260}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":88,""wins"":36,""losses"":52,""draws"":0,""winPercentage"":40.909090909090914,""eventsEntered"":52,""titles"":0,""finals"":3,""prizeMoney"":514400,""points"":260}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,3,0,0,0,0,false,,amateur,senior,,,true,true,
2038/39,wp-vincent-lombardi,Vincent Lombardi,41,POL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,120,,,,,1,0,88,88,89,89,83,97,57,19,52,5,2,3,40,0,,,,,,,40180,250,98,50,48,51.02040816326531,2,0,1334737,"{""matches"":98,""wins"":50,""losses"":48,""draws"":0,""winPercentage"":51.02040816326531,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1334737,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,80649,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2038/39,wp-reuben-nakamura,Reuben Nakamura,43,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,102,,,,,2,0,88,88,88,89,81,95,52,26,53,6,2,4,33.33333333333333,0,,,,,,,45961,286,94,48,46,51.06382978723404,2,0,1447702,"{""matches"":94,""wins"":48,""losses"":46,""draws"":0,""winPercentage"":51.06382978723404,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1447702,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,109266,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2038/39,wp-kaito-nakamura,Kaito Nakamura,44,NIR,Veteran,Top 16 Elite Player,false,true,true,Federation Route,1,2,2040/41,At Risk,3,3,3,3,3,75,,,,,3,0,89,89,89,91,82,97,58,27,55,6,3,3,50,0,,,,,,,73711,458,116,68,48,58.620689655172406,2,0,1856734,"{""matches"":116,""wins"":68,""losses"":48,""draws"":0,""winPercentage"":58.620689655172406,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1856734,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,7,166500,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2038/39,wp-niall-petrov,Niall Petrov,38,SWE,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,4,6,4,91,,,,,6,2,87,87,88,88,83,97,58,15,48,5,2,3,40,0,,,,,,,49430,307,86,47,39,54.65116279069767,0,0,1535295,"{""matches"":86,""wins"":47,""losses"":39,""draws"":0,""winPercentage"":54.65116279069767,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1535295,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,116782,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2038/39,wp-harris-urban,Harris Urban,39,GER,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,5,9,5,58,,,,,9,4,88,88,89,89,83,97,63,28,51,9,5,4,55.55555555555556,0,,,,,,,114758,713,118,72,46,61.016949152542374,0,0,2009179,"{""matches"":118,""wins"":72,""losses"":46,""draws"":0,""winPercentage"":61.016949152542374,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2009179,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,229516,,0,false,,mainTour,mainTour,,,true,true,
2038/39,wp-hamza-petrov,Hamza Petrov,39,AUS,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,6,10,6,54,,,,,10,4,87,87,88,89,82,96,63,28,52,9,5,4,55.55555555555556,0,,,,,,,115914,721,129,79,50,61.240310077519375,0,0,2266682,"{""matches"":129,""wins"":79,""losses"":50,""draws"":0,""winPercentage"":61.240310077519375,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2266682,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,11,250328,,0,false,,mainTour,mainTour,,,true,true,
2038/39,wp-pavel-verma,Pavel Verma,41,BRA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,7,5,7,100,,,,,5,-2,86,86,87,86,81,95,55,20,48,5,2,3,40,0,,,,,,,46828,291,78,41,37,52.56410256410257,0,0,1340498,"{""matches"":78,""wins"":41,""losses"":37,""draws"":0,""winPercentage"":52.56410256410257,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1340498,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,true,2,4,92789,,0,true,,mainTour,mainTour,,,true,true,
2038/39,wp-yusuf-verma,Yusuf Verma,41,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,8,7,8,127,,,,,7,-1,84,84,85,83,79,91,47,20,46,5,1,4,20,0,,,,,,,19367,120,85,38,47,44.70588235294118,0,0,1102979,"{""matches"":85,""wins"":38,""losses"":47,""draws"":0,""winPercentage"":44.70588235294118,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1102979,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,true,1,3,57523,,0,true,,mainTour,mainTour,,,true,true,
2038/39,wp-malik-drayton,Malik Drayton,41,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,9,8,9,85,,,,,8,-1,87,87,88,88,81,96,59,22,48,6,3,3,50,0,,,,,,,70531,438,90,52,38,57.77777777777777,0,0,1545110,"{""matches"":90,""wins"":52,""losses"":38,""draws"":0,""winPercentage"":57.77777777777777,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1545110,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,true,3,6,141062,,0,true,,mainTour,mainTour,,,true,true,
2038/39,wp-sebastian-tremblay,Sebastian Tremblay,42,THA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,10,11,10,111,,,,,11,1,85,85,85,85,79,92,51,24,48,6,2,4,33.33333333333333,0,,,,,,,43070,268,87,42,45,48.275862068965516,0,0,1338488,"{""matches"":87,""wins"":42,""losses"":45,""draws"":0,""winPercentage"":48.275862068965516,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1338488,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,85851,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
