season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2034/35,human-elliot-vance,Elliot Vance,59,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,68,68,66,82,36,90,99,0,100,4,0,4,0,0,0,0,No main draw win,0,0,0,6400,9,56,20,36,35.714285714285715,0,0,272000,"{""matches"":56,""wins"":20,""losses"":36,""draws"":0,""winPercentage"":35.714285714285715,""eventsEntered"":36,""titles"":0,""finals"":0,""prizeMoney"":272000,""points"":161}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":56,""wins"":20,""losses"":36,""draws"":0,""winPercentage"":35.714285714285715,""eventsEntered"":36,""titles"":0,""finals"":0,""prizeMoney"":272000,""points"":161}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,0,0,0,0,0,false,,amateur,senior,,,true,true,
2034/35,wp-vincent-lombardi,Vincent Lombardi,37,POL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,115,,,,,1,0,89,89,90,90,85,99,57,16,51,6,2,4,33.33333333333333,0,,,,,,,40758,253,75,42,33,56.00000000000001,2,0,1171994,"{""matches"":75,""wins"":42,""losses"":33,""draws"":0,""winPercentage"":56.00000000000001,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1171994,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,100016,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2034/35,wp-kaito-nakamura,Kaito Nakamura,40,NIR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,66,,,,,2,0,90,90,91,92,84,98,62,33,53,10,5,5,50,0,,,,,,,111289,692,90,55,35,61.111111111111114,2,0,1542523,"{""matches"":90,""wins"":55,""losses"":35,""draws"":0,""winPercentage"":61.111111111111114,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1542523,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,8,185289,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2034/35,wp-reuben-nakamura,Reuben Nakamura,39,PAK,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,95,,,,,3,0,89,89,90,90,84,99,63,19,51,6,3,3,50,0,,,,,,,64750,403,68,38,30,55.88235294117647,2,0,1226280,"{""matches"":68,""wins"":38,""losses"":30,""draws"":0,""winPercentage"":55.88235294117647,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1226280,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,110711,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2034/35,wp-yannick-otero,Yannick Otero,40,ENG,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,122,,,,,4,0,86,86,87,86,81,95,56,18,46,5,2,3,40,0,,,,,,,39313,244,69,34,35,49.275362318840585,0,0,1109010,"{""matches"":69,""wins"":34,""losses"":35,""draws"":0,""winPercentage"":49.275362318840585,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1109010,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,97126,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2034/35,wp-sebastian-tremblay,Sebastian Tremblay,38,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,5,7,5,103,,,,,7,2,86,86,87,86,82,95,55,18,46,6,2,4,33.33333333333333,0,,,,,,,43648,271,63,33,30,52.38095238095239,0,0,1144527,"{""matches"":63,""wins"":33,""losses"":30,""draws"":0,""winPercentage"":52.38095238095239,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1144527,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,87586,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2034/35,wp-viktor-rahman,Viktor Rahman,40,BEL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,6,8,6,114,,,,,8,2,85,85,86,85,80,93,53,21,46,6,2,4,33.33333333333333,0,,,,,,,41625,259,58,29,29,50,0,0,1078540,"{""matches"":58,""wins"":29,""losses"":29,""draws"":0,""winPercentage"":50,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1078540,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,83250,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2034/35,wp-pavel-verma,Pavel Verma,37,BRA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,7,9,7,91,,,,,9,2,87,87,88,87,84,97,58,13,46,5,2,3,40,0,,,,,,,47984,298,56,32,24,57.14285714285714,0,0,1133530,"{""matches"":56,""wins"":32,""losses"":24,""draws"":0,""winPercentage"":57.14285714285714,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1133530,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,114179,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2034/35,wp-niall-petrov,Niall Petrov,34,SWE,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,8,10,8,82,,,,,10,2,87,87,89,88,84,98,65,16,46,7,4,3,57.14285714285714,0,,,,,,,87875,546,63,37,26,58.730158730158735,0,0,1299419,"{""matches"":63,""wins"":37,""losses"":26,""draws"":0,""winPercentage"":58.730158730158735,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1299419,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,6,138461,,0,false,,mainTour,mainTour,,,true,true,
2034/35,wp-yusuf-verma,Yusuf Verma,37,WAL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,9,11,9,125,,,,,11,2,84,84,85,84,80,94,59,19,44,7,3,4,42.857142857142854,0,,,,,,,56656,352,63,31,32,49.2063492063492,0,0,969144,"{""matches"":63,""wins"":31,""losses"":32,""draws"":0,""winPercentage"":49.2063492063492,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":969144,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,94812,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2034/35,wp-malik-drayton,Malik Drayton,37,NOR,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,10,12,10,76,,,,,12,2,87,87,88,88,83,98,62,16,46,6,3,3,50,0,,,,,,,71398,444,67,41,26,61.19402985074627,0,0,1281197,"{""matches"":67,""wins"":41,""losses"":26,""draws"":0,""winPercentage"":61.19402985074627,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1281197,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,123718,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2034/35,wp-harris-urban,Harris Urban,35,GER,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,13,13,11,13,11,50,,,,,13,2,87,87,89,88,83,97,64,22,47,9,5,4,55.55555555555556,0,,,,,,,114758,713,81,51,30,62.96296296296296,0,0,1529913,"{""matches"":81,""wins"":51,""losses"":30,""draws"":0,""winPercentage"":62.96296296296296,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1529913,""points"":0}",,,,,,,,,,,,,,13,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,229805,,0,false,,mainTour,mainTour,,,true,true,
2034/35,wp-hamza-petrov,Hamza Petrov,35,AUS,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,14,14,12,14,12,46,,,,,14,2,87,87,89,88,83,97,66,25,48,10,6,4,60,0,,,,,,,134125,834,92,58,34,63.04347826086957,0,0,1782792,"{""matches"":92,""wins"":58,""losses"":34,""draws"":0,""winPercentage"":63.04347826086957,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1782792,""points"":0}",,,,,,,,,,,,,,14,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,6,11,250039,,0,false,,mainTour,mainTour,,,true,true,
2034/35,wp-kieran-sorensen,Kieran Sorensen,41,SCO,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,13,6,13,69,,,,,6,-7,87,87,88,87,82,96,55,20,48,5,2,3,40,0,,,,,,,55211,343,69,41,28,59.42028985507246,0,0,1382961,"{""matches"":69,""wins"":41,""losses"":28,""draws"":0,""winPercentage"":59.42028985507246,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1382961,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,true,2,6,147133,,0,true,,mainTour,mainTour,,,true,true,
2034/35,wp-euan-whitaker,Euan Whitaker,42,CHN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,14,5,14,32,,,,,5,-9,89,90,89,90,82,96,60,33,50,9,5,4,55.55555555555556,0,,,,,,,121406,755,80,54,26,67.5,0,0,1654434,"{""matches"":80,""wins"":54,""losses"":26,""draws"":0,""winPercentage"":67.5,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1654434,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,true,5,10,242234,,0,true,,mainTour,mainTour,,,true,true,
2034/35,wp-emil-sorensen,Emil Sorensen,38,CAN,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,16,16,15,16,15,26,,,,,16,1,88,88,89,90,83,99,67,23,49,8,5,3,62.5,0,,,,,,,123141,765,86,62,24,72.09302325581395,0,0,1863647,"{""matches"":86,""wins"":62,""losses"":24,""draws"":0,""winPercentage"":72.09302325581395,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1863647,""points"":0}",,,,,,,,,,,,,,16,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,12,282704,,0,false,,mainTour,mainTour,,,true,true,
2034/35,wp-jasper-barker,Jasper Barker,42,IRL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,15,15,16,15,16,55,,,,,15,-1,87,87,87,88,80,94,62,36,49,10,6,4,60,0,,,,,,,131813,819,88,56,32,63.63636363636363,0,0,1623009,"{""matches"":88,""wins"":56,""losses"":32,""draws"":0,""winPercentage"":63.63636363636363,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1623009,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,true,6,11,245415,,0,true,,mainTour,mainTour,,,true,true,
2034/35,wp-joel-forster,Joel Forster,35,ENG,Established,Top 32 Professional,false,true,true,Ranking Retained,0,0,,Top 32,17,17,17,17,17,56,,,,,17,0,86,86,88,87,82,96,66,25,46,10,6,4,60,0,,,,,,,131523,818,83,51,32,61.44578313253012,0,0,1461665,"{""matches"":83,""wins"":51,""losses"":32,""draws"":0,""winPercentage"":61.44578313253012,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1461665,""points"":0}",,,,,,,,,,,,,,17,,false,false,true,,104,21,13,8,2,1,3,0,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 32,normal,,,true,true,false,false,6,10,226046,,0,false,,mainTour,mainTour,,,true,true,
