season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2040/41,human-elliot-vance,Elliot Vance,65,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,64,64,63,83,23,86,99,0,100,7,3,4,42.857142857142854,0,0,0,No main draw win,0,0,0,39200,23,101,41,60,40.5940594059406,0,0,577600,"{""matches"":101,""wins"":41,""losses"":60,""draws"":0,""winPercentage"":40.5940594059406,""eventsEntered"":60,""titles"":0,""finals"":3,""prizeMoney"":577600,""points"":302}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":101,""wins"":41,""losses"":60,""draws"":0,""winPercentage"":40.5940594059406,""eventsEntered"":60,""titles"":0,""finals"":3,""prizeMoney"":577600,""points"":302}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,3,0,0,0,0,false,,amateur,senior,,,true,true,
2040/41,wp-vincent-lombardi,Vincent Lombardi,43,POL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,122,,,,,1,0,88,88,88,88,82,94,47,23,53,5,1,4,20,0,,,,,,,20523,128,110,54,56,49.09090909090909,2,0,1413362,"{""matches"":110,""wins"":54,""losses"":56,""draws"":0,""winPercentage"":49.09090909090909,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1413362,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,1,4,78625,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2040/41,wp-niall-petrov,Niall Petrov,40,SWE,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,92,,,,,2,0,87,87,88,88,82,96,60,21,50,6,3,3,50,0,,,,,,,66195,411,98,53,45,54.08163265306123,0,0,1667974,"{""matches"":98,""wins"":53,""losses"":45,""draws"":0,""winPercentage"":54.08163265306123,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1667974,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,132679,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2040/41,wp-harris-urban,Harris Urban,41,GER,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,52,,,,,3,0,88,88,89,89,82,96,59,28,53,8,4,4,50,0,,,,,,,94523,588,134,80,54,59.70149253731343,0,0,2198225,"{""matches"":134,""wins"":80,""losses"":54,""draws"":0,""winPercentage"":59.70149253731343,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2198225,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,8,189046,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2040/41,wp-hamza-petrov,Hamza Petrov,41,AUS,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,49,,,,,4,0,88,88,89,90,81,96,63,34,54,10,6,4,60,0,,,,,,,132391,823,147,89,58,60.544217687074834,0,0,2494753,"{""matches"":147,""wins"":89,""losses"":58,""draws"":0,""winPercentage"":60.544217687074834,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2494753,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,6,10,228071,,0,false,,mainTour,mainTour,,,true,true,
2040/41,wp-pavel-verma,Pavel Verma,43,BRA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,5,5,5,103,,,,,5,0,86,86,86,86,79,92,50,26,48,6,2,4,33.33333333333333,0,,,,,,,44227,275,89,45,44,50.56179775280899,0,0,1430108,"{""matches"":89,""wins"":45,""losses"":44,""draws"":0,""winPercentage"":50.56179775280899,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1430108,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,89610,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2040/41,wp-yusuf-verma,Yusuf Verma,43,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,6,6,6,126,,,,,6,0,84,84,84,84,77,90,50,26,47,6,2,4,33.33333333333333,0,,,,,,,37578,234,98,42,56,42.857142857142854,0,0,1178135,"{""matches"":98,""wins"":42,""losses"":56,""draws"":0,""winPercentage"":42.857142857142854,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1178135,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,75156,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2040/41,wp-malik-drayton,Malik Drayton,43,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,7,7,7,81,,,,,7,0,87,87,87,88,80,95,57,25,49,6,3,3,50,0,,,,,,,68797,428,102,58,44,56.86274509803921,0,0,1682126,"{""matches"":102,""wins"":58,""losses"":44,""draws"":0,""winPercentage"":56.86274509803921,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1682126,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,137016,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2040/41,wp-bartosz-urban,Bartosz Urban,37,ITA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,8,11,8,20,,,,,11,3,89,89,90,92,85,99,69,24,57,9,6,3,66.66666666666666,0,,,,,,,143086,889,176,124,52,70.45454545454545,0,0,3256198,"{""matches"":176,""wins"":124,""losses"":52,""draws"":0,""winPercentage"":70.45454545454545,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3256198,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,6,13,304672,,0,false,,mainTour,mainTour,,,true,true,
2040/41,wp-mateo-yates,Mateo Yates,39,ESP,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,9,12,9,83,,,,,12,3,86,86,87,87,81,96,64,22,48,7,4,3,57.14285714285714,0,,,,,,,87008,541,96,54,42,56.25,0,0,1582157,"{""matches"":96,""wins"":54,""losses"":42,""draws"":0,""winPercentage"":56.25,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1582157,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,4,7,154938,,0,false,,mainTour,mainTour,,,true,true,
2040/41,wp-tobias-yates,Tobias Yates,37,NED,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,13,13,10,13,10,114,,,,,13,3,84,84,85,84,81,94,58,13,47,5,2,3,40,0,,,,,,,40758,253,94,47,47,50,0,0,1413178,"{""matches"":94,""wins"":47,""losses"":47,""draws"":0,""winPercentage"":50,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1413178,""points"":0}",,,,,,,,,,,,,,13,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,82672,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
