season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2044/45,human-elliot-vance,Elliot Vance,69,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,2,999,0,61,61,61,83,12,83,99,0,100,10,6,4,60,0,0,0,No main draw win,0,0,0,82400,29,134,58,76,43.28358208955223,0,0,822400,"{""matches"":134,""wins"":58,""losses"":76,""draws"":0,""winPercentage"":43.28358208955223,""eventsEntered"":76,""titles"":0,""finals"":6,""prizeMoney"":822400,""points"":397}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":134,""wins"":58,""losses"":76,""draws"":0,""winPercentage"":43.28358208955223,""eventsEntered"":76,""titles"":0,""finals"":6,""prizeMoney"":822400,""points"":397}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,6,0,0,0,0,false,,amateur,senior,,,true,true,
2044/45,wp-harris-urban,Harris Urban,45,GER,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,1,2,1,61,,,,,2,1,88,88,88,89,80,94,57,37,55,9,5,4,55.55555555555556,0,,,,,,,114180,710,171,100,71,58.47953216374269,0,0,2655523,"{""matches"":171,""wins"":100,""losses"":71,""draws"":0,""winPercentage"":58.47953216374269,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2655523,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,228071,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2044/45,wp-bartosz-urban,Bartosz Urban,41,ITA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,2,4,2,22,,,,,4,2,90,90,91,94,83,99,67,34,62,10,7,3,70,0,,,,,,,160430,997,215,151,64,70.23255813953489,0,0,3880863,"{""matches"":215,""wins"":151,""losses"":64,""draws"":0,""winPercentage"":70.23255813953489,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3880863,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,7,14,321149,,0,false,,mainTour,mainTour,,,true,true,
2044/45,wp-tobias-yates,Tobias Yates,41,NED,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,3,6,3,118,,,,,6,3,85,85,86,85,79,92,52,23,49,6,2,4,33.33333333333333,0,,,,,,,41625,259,118,56,62,47.45762711864407,0,0,1595577,"{""matches"":118,""wins"":56,""losses"":62,""draws"":0,""winPercentage"":47.45762711864407,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1595577,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,100594,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2044/45,wp-mateo-yates,Mateo Yates,43,ESP,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,4,5,4,90,,,,,5,1,86,86,86,86,79,93,54,29,50,7,3,4,42.857142857142854,0,,,,,,,69664,433,122,65,57,53.278688524590166,0,0,1837110,"{""matches"":122,""wins"":65,""losses"":57,""draws"":0,""winPercentage"":53.278688524590166,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1837110,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,119672,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2044/45,wp-dylan-forster,Dylan Forster,42,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,5,7,5,29,,,,,7,2,89,89,89,91,82,96,60,33,57,9,5,4,55.55555555555556,0,,,,,,,121117,753,177,120,57,67.79661016949152,0,0,3154600,"{""matches"":177,""wins"":120,""losses"":57,""draws"":0,""winPercentage"":67.79661016949152,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3154600,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,242523,,0,false,,mainTour,mainTour,,,true,true,
2044/45,wp-samir-kovacs,Samir Kovacs,41,GER,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,6,8,6,116,,,,,8,2,85,85,86,85,79,93,56,26,48,7,3,4,42.857142857142854,0,,,,,,,60703,377,117,55,62,47.008547008547005,0,0,1472748,"{""matches"":117,""wins"":55,""losses"":62,""draws"":0,""winPercentage"":47.008547008547005,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1472748,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,101750,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2044/45,wp-zac-rossi,Zac Rossi,40,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,7,9,7,128,,,,,9,2,83,83,84,82,78,90,48,19,46,5,1,4,20,0,,,,,,,18789,117,118,50,68,42.3728813559322,0,0,1236107,"{""matches"":118,""wins"":50,""losses"":68,""draws"":0,""winPercentage"":42.3728813559322,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1236107,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,1,4,74578,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2044/45,wp-lorenzo-olsen,Lorenzo Olsen,42,JPN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,8,10,8,78,,,,,10,2,86,86,86,87,80,94,58,24,50,6,3,3,50,0,,,,,,,71398,444,130,75,55,57.692307692307686,0,0,1963857,"{""matches"":130,""wins"":75,""losses"":55,""draws"":0,""winPercentage"":57.692307692307686,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1963857,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,123140,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2044/45,wp-ilyas-quinnell,Ilyas Quinnell,42,FRA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,9,11,9,62,,,,,11,2,87,87,87,89,80,94,60,33,54,9,5,4,55.55555555555556,0,,,,,,,113602,706,177,107,70,60.451977401129945,0,0,2682401,"{""matches"":177,""wins"":107,""losses"":70,""draws"":0,""winPercentage"":60.451977401129945,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2682401,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,11,245415,,0,false,,mainTour,mainTour,,,true,true,
2044/45,wp-ivan-madsen,Ivan Madsen,42,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,10,12,10,63,,,,,12,2,87,87,87,89,80,94,60,33,54,9,5,4,55.55555555555556,0,,,,,,,113313,704,176,106,70,60.22727272727273,0,0,2652926,"{""matches"":176,""wins"":106,""losses"":70,""draws"":0,""winPercentage"":60.22727272727273,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":2652926,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,5,10,226336,,0,false,,mainTour,mainTour,,,true,true,
