season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2047/48,human-elliot-vance,Elliot Vance,72,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,2,999,0,59,59,59,83,6,81,99,0,100,8,4,4,50,0,0,0,No main draw win,0,0,0,41600,24,155,67,88,43.225806451612904,0,0,920800,"{""matches"":155,""wins"":67,""losses"":88,""draws"":0,""winPercentage"":43.225806451612904,""eventsEntered"":88,""titles"":0,""finals"":6,""prizeMoney"":920800,""points"":456}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":155,""wins"":67,""losses"":88,""draws"":0,""winPercentage"":43.225806451612904,""eventsEntered"":88,""titles"":0,""finals"":6,""prizeMoney"":920800,""points"":456}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,4,0,0,0,0,false,,amateur,senior,,,true,true,
2047/48,wp-bartosz-urban,Bartosz Urban,44,ITA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,23,,,,,1,0,91,91,91,94,83,98,61,33,64,8,5,3,62.5,0,,,,,,,122852,764,239,165,74,69.0376569037657,0,0,4232075,"{""matches"":239,""wins"":165,""losses"":74,""draws"":0,""winPercentage"":69.0376569037657,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":4232075,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,5,9,227782,,0,false,,mainTour,mainTour,top4-low-wins-no-results,,true,true,
2047/48,wp-dylan-forster,Dylan Forster,45,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,2,3,2,29,,,,,3,1,90,90,90,92,82,96,59,40,60,10,6,4,60,0,,,,,,,139328,866,205,136,69,66.34146341463415,0,0,3536740,"{""matches"":205,""wins"":136,""losses"":69,""draws"":0,""winPercentage"":66.34146341463415,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":3536740,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,21,15,8,0,6,7,1,0,0,0,0,0,6,6,estimated from season exits versus eligible schedule | 6 eligible events not entered,Top 16,normal,,,true,true,false,false,6,11,260734,,0,false,,mainTour,mainTour,,,true,true,
2047/48,wp-zac-rossi,Zac Rossi,43,NOR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,3,5,3,128,,,,,5,2,84,84,84,84,77,89,48,29,48,7,2,5,28.57142857142857,0,,,,,,,37289,232,137,56,81,40.87591240875913,0,0,1347974,"{""matches"":137,""wins"":56,""losses"":81,""draws"":0,""winPercentage"":40.87591240875913,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1347974,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,3,56078,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2047/48,wp-niall-xu,Niall Xu,43,THA,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,6,6,4,6,4,95,,,,,6,2,86,86,86,86,80,94,53,23,50,5,2,3,40,0,,,,,,,47117,293,139,75,64,53.956834532374096,0,0,1844717,"{""matches"":139,""wins"":75,""losses"":64,""draws"":0,""winPercentage"":53.956834532374096,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1844717,""points"":0}",,,,,,,,,,,,,,6,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,111000,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2047/48,wp-yusuf-costa,Yusuf Costa,43,JPN,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,5,7,5,127,,,,,7,2,84,84,84,84,77,90,50,26,47,6,2,4,33.33333333333333,0,,,,,,,37578,234,139,59,80,42.44604316546763,0,0,1323400,"{""matches"":139,""wins"":59,""losses"":80,""draws"":0,""winPercentage"":42.44604316546763,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1323400,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,75156,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2047/48,wp-adrian-janssen,Adrian Janssen,43,NIR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,6,8,6,1,,,,,8,2,90,90,90,92,82,97,65,43,54,12,8,4,66.66666666666666,0,,,,,,,185000,1150,208,146,62,70.1923076923077,1,0,2217977,"{""matches"":208,""wins"":146,""losses"":62,""draws"":0,""winPercentage"":70.1923076923077,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":2217977,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,15,351500,,0,false,,mainTour,mainTour,,,true,true,
2047/48,wp-adrian-petrov,Adrian Petrov,49,WAL,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,7,9,7,2,,,,,9,2,90,90,89,93,79,93,57,55,62,13,8,5,61.53846153846154,0,,,,,,,184711,1148,284,198,86,69.71830985915493,1,0,3673986,"{""matches"":284,""wins"":198,""losses"":86,""draws"":0,""winPercentage"":69.71830985915493,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":3673986,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,16,369422,,0,false,,mainTour,mainTour,,,true,true,
2047/48,wp-arlo-dawes,Arlo Dawes,36,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,8,10,8,3,,,,,10,2,91,91,93,95,86,99,74,35,61,13,10,3,76.92307692307693,0,,,,,,,221422,1376,247,182,65,73.68421052631578,1,0,3517605,"{""matches"":247,""wins"":182,""losses"":65,""draws"":0,""winPercentage"":73.68421052631578,""eventsEntered"":0,""titles"":1,""finals"":0,""prizeMoney"":3517605,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,10,18,479844,,1,false,,mainTour,mainTour,,,true,true,
2047/48,wp-arlo-dawes-a,Arlo Dawes A,36,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,9,11,9,4,,,,,11,2,91,91,93,95,86,99,71,32,62,12,8,4,66.66666666666666,0,,,,,,,184133,1145,235,166,69,70.63829787234043,2,0,3438692,"{""matches"":235,""wins"":166,""losses"":69,""draws"":0,""winPercentage"":70.63829787234043,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":3438692,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,17,386766,,0,false,,mainTour,mainTour,,,true,true,
2047/48,wp-arlo-dawes-b,Arlo Dawes B,33,BEL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,12,12,10,12,10,5,,,,,12,2,91,92,93,95,88,99,71,30,60,12,8,4,66.66666666666666,0,,,,,,,183844,1143,209,153,56,73.20574162679426,2,0,3066669,"{""matches"":209,""wins"":153,""losses"":56,""draws"":0,""winPercentage"":73.20574162679426,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":3066669,""points"":0}",,,,,,,,,,,,,,12,,true,true,false,,104,23,15,8,0,7,7,3,0,0,0,0,0,8,8,estimated from season exits versus eligible schedule | 8 eligible events not entered,Top 16,normal,,,true,true,false,false,8,17,386188,,0,false,,mainTour,mainTour,,,true,true,
