season,playerId,name,age,nationality,careerPhase,competitiveStatus,isHumanPlayer,isOnMainTour,isTourCardHolder,tourCardSource,tourCardYear,yearsRemaining,expiresAfterSeason,tourSurvivalStatus,seasonOpenWorldRank,seasonCloseWorldRank,normalizedWorldRank,rawWorldRankBeforeCap,worldRank,oneYearRank,amateurRank,qTourRank,qSchoolRank,seniorRank,previousWorldRank,rankChange,overall,potential,technicalAverage,mentalAverage,physicalAverage,effectiveMatchStrength,confidence,fatigue,reputation,seasonMatches,seasonWins,seasonLosses,seasonWinPercentage,seasonTitles,seasonMajorTitles,seasonWorldChampionshipEntries,seasonBestWorldChampionshipFinish,seasonMajorQuarterFinals,seasonMajorSemiFinals,seasonMajorFinals,seasonPrizeMoney,seasonRankingPoints,careerMatches,careerWins,careerLosses,careerWinPercentage,careerTitles,careerMajorTitles,careerPrizeMoney,totalRecord,youthRecord,amateurRecord,qTourRecord,qSchoolRecord,proQualifierRecord,rankingEventRecord,majorRecord,worldQualifyingRecord,worldMainDrawRecord,playersSeriesRecord,invitationalRecord,seniorRecord,exhibitionRecord,bestWorldRank,bestWorldChampionshipFinish,worldChampionshipMainDrawEligible,worldChampionshipMainDrawEntered,worldChampionshipQualifyingEntered,reasonSkippedWorldMainDraw,availableEventsCount,eligibleEventsCount,enteredEventsCount,rankingEventsEntered,qualifierEventsEntered,majorEventsEntered,invitationalsEntered,playersSeriesEntered,qTourEventsEntered,qSchoolEventsEntered,amateurEventsEntered,youthEventsEntered,seniorEventsEntered,skippedEligibleEventsCount,skippedCoreEventsCount,skippedReasonSummary,eventAccessBand,eventVolumeBandStatus,eventVolumeWarnings,calendarValidationWarnings,tourCardValidAtSeasonOpen,tourCardValidAtSeasonClose,lifecycleCorrectionApplied,rankCapApplied,recentSeasonWins,twoYearWins,twoYearPrizeMoney,majorFinalsLastTwoYears,titlesLastTwoYears,rankingDecayApplied,stalledReason,expectedCircuit,actualCircuit,warningFlags,invalidStateReasons,validTourStatus,validEventAccess,invalidAccessReason
2035/36,human-elliot-vance,Elliot Vance,60,England,Senior,Senior Tour / Legend Circuit,true,false,false,,0,0,,Amateur,999,999,999,999,999,,,,,3,999,0,68,68,66,82,34,90,99,0,100,10,6,4,60,0,0,0,No main draw win,0,0,0,88800,31,66,26,40,39.39393939393939,0,0,360800,"{""matches"":66,""wins"":26,""losses"":40,""draws"":0,""winPercentage"":39.39393939393939,""eventsEntered"":40,""titles"":0,""finals"":1,""prizeMoney"":360800,""points"":192}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}","{""matches"":66,""wins"":26,""losses"":40,""draws"":0,""winPercentage"":39.39393939393939,""eventsEntered"":40,""titles"":0,""finals"":1,""prizeMoney"":360800,""points"":192}","{""matches"":0,""wins"":0,""losses"":0,""draws"":0,""winPercentage"":0,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":0,""points"":0}",999,No main draw win,false,false,false,,104,14,4,0,0,0,0,0,0,0,0,0,4,10,0,10 eligible events not entered,Senior/Legend,too low,,,false,false,false,false,6,0,0,0,0,false,,amateur,senior,,,true,true,
2035/36,wp-vincent-lombardi,Vincent Lombardi,38,POL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,1,1,1,1,1,115,,,,,1,0,89,89,90,90,85,98,57,18,52,6,2,4,33.33333333333333,0,,,,,,,41047,255,81,44,37,54.32098765432099,2,0,1213041,"{""matches"":81,""wins"":44,""losses"":37,""draws"":0,""winPercentage"":54.32098765432099,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1213041,""points"":0}",,,,,,,,,,,,,,1,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,81805,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2035/36,wp-kaito-nakamura,Kaito Nakamura,41,NIR,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,2,2,2,2,2,65,,,,,2,0,90,90,91,92,84,99,61,22,54,6,3,3,50,0,,,,,,,73711,458,96,58,38,60.416666666666664,2,0,1616234,"{""matches"":96,""wins"":58,""losses"":38,""draws"":0,""winPercentage"":60.416666666666664,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1616234,""points"":0}",,,,,,,,,,,,,,2,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,8,185000,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2035/36,wp-reuben-nakamura,Reuben Nakamura,40,PAK,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,3,3,3,3,3,95,,,,,3,0,88,88,89,89,83,97,59,24,52,7,3,4,42.857142857142854,0,,,,,,,65328,406,75,41,34,54.666666666666664,2,0,1291608,"{""matches"":75,""wins"":41,""losses"":34,""draws"":0,""winPercentage"":54.666666666666664,""eventsEntered"":0,""titles"":2,""finals"":0,""prizeMoney"":1291608,""points"":0}",,,,,,,,,,,,,,3,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,6,130078,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2035/36,wp-yannick-otero,Yannick Otero,41,ENG,Veteran,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,4,4,4,4,4,122,,,,,4,0,86,86,87,86,81,95,55,20,47,5,2,3,40,0,,,,,,,39023,243,74,36,38,48.64864864864865,0,0,1148033,"{""matches"":74,""wins"":36,""losses"":38,""draws"":0,""winPercentage"":48.64864864864865,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1148033,""points"":0}",,,,,,,,,,,,,,4,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,78336,,0,false,,mainTour,mainTour,top16-low-overall-no-results;top4-low-wins-no-results,,true,true,
2035/36,wp-sebastian-tremblay,Sebastian Tremblay,39,THA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,5,5,5,5,5,101,,,,,5,0,86,86,87,86,81,94,54,20,47,6,2,4,33.33333333333333,0,,,,,,,44516,277,69,35,34,50.72463768115942,0,0,1189043,"{""matches"":69,""wins"":35,""losses"":34,""draws"":0,""winPercentage"":50.72463768115942,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1189043,""points"":0}",,,,,,,,,,,,,,5,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,4,88164,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2035/36,wp-pavel-verma,Pavel Verma,38,BRA,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,7,7,6,7,6,92,,,,,7,1,87,87,88,88,83,97,62,18,46,6,3,3,50,0,,,,,,,66484,413,62,35,27,56.451612903225815,0,0,1200014,"{""matches"":62,""wins"":35,""losses"":27,""draws"":0,""winPercentage"":56.451612903225815,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1200014,""points"":0}",,,,,,,,,,,,,,7,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,5,114468,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2035/36,wp-niall-petrov,Niall Petrov,35,SWE,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,8,8,7,8,7,84,,,,,8,1,87,87,89,88,84,98,62,13,47,6,3,3,50,0,,,,,,,69086,429,69,40,29,57.971014492753625,0,0,1368505,"{""matches"":69,""wins"":40,""losses"":29,""draws"":0,""winPercentage"":57.971014492753625,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1368505,""points"":0}",,,,,,,,,,,,,,8,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,3,7,156961,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2035/36,wp-yusuf-verma,Yusuf Verma,38,WAL,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,9,9,8,9,8,125,,,,,9,1,84,84,85,84,80,93,55,18,45,6,2,4,33.33333333333333,0,,,,,,,38156,237,69,33,36,47.82608695652174,0,0,1007300,"{""matches"":69,""wins"":33,""losses"":36,""draws"":0,""winPercentage"":47.82608695652174,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1007300,""points"":0}",,,,,,,,,,,,,,9,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,94812,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2035/36,wp-malik-drayton,Malik Drayton,38,NOR,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,10,10,9,10,9,77,,,,,10,1,87,87,88,87,83,97,58,15,47,5,2,3,40,0,,,,,,,52320,325,72,43,29,59.72222222222222,0,0,1333517,"{""matches"":72,""wins"":43,""losses"":29,""draws"":0,""winPercentage"":59.72222222222222,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1333517,""points"":0}",,,,,,,,,,,,,,10,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,2,5,123718,,0,false,,mainTour,mainTour,top16-low-overall-no-results,,true,true,
2035/36,wp-harris-urban,Harris Urban,36,GER,Established,Top 16 Elite Player,false,true,true,Ranking Retained,0,0,,Top 16,11,11,10,11,10,48,,,,,11,1,87,87,89,88,83,97,66,26,48,10,6,4,60,0,,,,,,,133836,832,91,57,34,62.637362637362635,0,0,1663749,"{""matches"":91,""wins"":57,""losses"":34,""draws"":0,""winPercentage"":62.637362637362635,""eventsEntered"":0,""titles"":0,""finals"":0,""prizeMoney"":1663749,""points"":0}",,,,,,,,,,,,,,11,,true,true,false,,104,20,15,8,0,6,7,0,0,0,0,0,0,5,5,estimated from season exits versus eligible schedule | 5 eligible events not entered,Top 16,normal,,,true,true,false,false,6,11,248594,,0,false,,mainTour,mainTour,,,true,true,
